Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
581,0.16792,910,968,955,947,30.7,32.2,32.6,32.5,124,102,87,67,49,58,48,34
582,0.061807,916,970,964,950,31.4,31.9,31.4,32.2,121,68,95,127,49,64,37,41
583,0.022152,947,970,949,954,31.9,32.8,31.5,33.8,112,111,186,161,52,50,55,48
584,0.010799,952,973,940,956,32.7,34.6,31.1,34.9,121,126,201,172,55,50,50,47
585,0.0039257,934,969,956,949,33.5,36.2,32.5,35.9,126,115,233,182,45,49,50,42
586,0.0022281,938,958,962,944,33.7,36,34,36.4,111,58,98,100,43,58,57,48
587,0.0020983,945,953,954,940,34.3,36.4,35,36.9,123,32,80,120,52,65,57,46
588,0.0021687,922,937,926,913,36.4,39.6,35,36.2,123,56,107,140,46,40,41,51
589,0.6406,974,1014,1003,1011,41.1,36.6,34.3,36.5,96,159,147,198,53,45,58,52
590,0.16347,977,1016,1011,1010,40.6,36.1,34.1,36.8,102,133,133,181,46,45,63,62
591,0.015379,959,1021,1015,1001,40.2,34.4,34.9,37.7,107,125,124,162,57,52,55,61
592,0.11548,934,1017,1002,995,38.7,34.9,35.1,37.9,110,114,135,118,52,43,44,62
593,0.078321,912,992,977,985,35.8,36.1,35.2,37.4,114,111,141,111,58,43,44,42
594,0.18392,909,945,944,951,31.8,33.5,33.2,34.5,120,85,119,99,45,44,49,47
595,0.29262,909,954,945,944,31.2,31.5,31.8,32.6,122,114,114,131,56,52,41,32
596,0.40958,909,961,951,949,31.1,31.4,31,31.8,125,110,145,183,51,52,44,33
597,0.018844,931,955,941,948,31.2,33.4,30.3,32.8,115,165,221,234,52,47,48,40
598,0.0026693,942,960,936,947,31.4,34.3,30,33.6,121,167,227,244,76,60,48,51
599,0.0010096,937,968,956,936,33.2,35.9,31.2,34.9,130,121,251,250,69,55,60,53
600,0.0018692,939,955,963,930,34.3,35.7,32.6,35.4,118,95,133,131,54,47,51,46
601,0.0095441,942,938,948,921,34.6,35.3,34,35.8,128,55,96,147,46,48,45,52
602,0.043543,924,922,905,893,35,36.3,34.7,35.3,121,60,114,135,60,44,31,72
603,0.058861,966,1013,1007,1017,38.2,36.9,35.5,42.2,96,159,147,198,50,41,59,42
604,0.018979,950,1015,1010,1013,37.6,38.1,35.4,41.1,102,133,133,181,51,42,58,49
605,0.029765,964,1021,991,1001,40.1,35.5,36.4,40.6,107,125,124,162,40,50,53,55
606,0.017983,969,1028,977,991,40,35,36.3,40.2,110,114,135,118,45,42,50,52
607,0.07854,962,1021,975,981,38.6,36.3,34.8,39.6,114,111,141,111,54,42,49,56
608,0.41249,935,968,975,963,36.2,35.3,31,36.4,120,85,119,99,43,37,49,59
609,0.11802,931,954,964,954,34.8,32.6,31,35.5,122,114,114,131,51,43,46,34
610,0.08747,928,952,946,947,32.9,30.6,31.2,34.6,125,110,145,183,41,54,54,42
611,0.019596,913,953,934,939,29.6,32.9,30.4,34.5,115,165,221,234,52,50,43,48
612,0.0056731,915,956,934,933,29.4,33.9,30.9,34.5,121,167,227,244,60,48,54,48
613,0.0032299,939,962,949,920,31.1,34.2,32.7,35.3,130,121,251,250,61,46,49,54
614,0.012437,939,961,956,920,33,34.6,32.8,36.2,118,95,133,131,38,49,35,46
615,0.1021,926,954,953,919,33.8,35.2,33.6,36.4,128,55,96,147,37,47,36,58
616,0.17739,902,932,916,912,33.1,36,36.5,36,121,60,114,135,49,43,42,61
617,0.0079757,969,995,989,1012,38,36.6,36.6,43.8,103,83,119,122,39,63,53,52
618,0.0096047,958,992,998,1006,36.8,38.7,35.7,43,105,90,102,116,44,56,56,51
619,0.042689,979,1010,993,1001,38.7,37.5,35.8,41.6,101,101,125,120,47,47,54,42
620,0.051712,995,1023,984,999,39.2,35.9,36.1,41.2,113,110,121,139,55,52,60,47
621,0.032393,992,1023,988,993,38.4,34.9,34.8,40.4,113,115,123,132,53,46,47,60
622,0.039732,953,992,999,973,37.1,34.3,31.7,37.1,112,123,147,135,40,42,58,48
623,166.81,938,970,978,960,36.6,33.5,31.4,36.4,115,125,152,161,34,43,59,50
624,53.982,929,954,952,947,34.5,32.6,32,36.7,112,132,145,165,28,51,51,53
625,0.0099568,906,954,929,931,29.4,33.5,31.2,35.8,117,137,156,179,39,48,46,53
626,0.067355,900,961,935,931,28.9,34.4,32,35.3,115,133,164,184,53,35,59,48
627,0.037939,920,958,938,918,30.7,34.8,34.3,35.5,127,124,169,178,46,47,43,39
628,0.24544,925,960,940,909,32.1,34.5,33.5,36.2,131,120,139,129,46,49,60,38
629,0.041276,918,960,945,912,33.2,35,33.1,36.2,120,97,126,133,52,49,54,42
630,0.099659,898,941,922,927,33.5,36.7,35.4,35.7,121,89,158,166,26,44,60,42
631,0.0058064,974,975,976,999,38.8,37.1,37.1,43.7,103,83,119,122,43,54,54,47
632,0.001967,974,971,984,995,37.9,38.4,36.3,43.1,105,90,102,116,44,50,52,38
633,0.0024073,1000,1003,1005,1002,38,41.2,34.7,42,101,101,125,120,58,42,48,38
634,0.091699,1017,1018,1003,1010,38.1,39.2,35.4,42,113,110,121,139,55,57,45,45
635,0.12123,1016,1018,1005,1009,37.5,36.1,35.5,41.6,113,115,123,132,52,46,43,48
636,0.028602,967,999,1010,983,37.7,33,33.7,37.8,112,123,147,135,51,44,56,57
637,2.3506,940,984,985,970,37.9,34.3,33.8,37.2,115,125,152,161,46,41,47,55
638,1.1809,920,962,949,951,36.4,35.5,34,37.7,112,132,145,165,49,46,50,49
639,0.015563,895,950,925,924,30.8,36,32.5,37.1,117,137,156,179,41,50,50,47
640,0.0097752,889,961,933,924,29.9,35.6,32.5,35.7,115,133,164,184,57,42,51,51
641,0.02903,899,956,926,919,31.6,35.8,34.9,35.9,127,124,169,178,53,51,53,51
642,0.095898,905,955,928,906,32.6,35.3,33.9,36.1,131,120,139,129,71,45,56,43
643,0.10947,908,962,934,902,33.1,35,32.4,35.2,120,97,126,133,69,51,39,47
644,0.0095997,902,952,928,928,34.4,37.5,33.2,34.8,121,89,158,166,42,66,65,46
645,0.019941,994,973,1004,987,38.3,38,37.5,41.8,102,105,154,134,55,37,48,39
646,0.022886,1002,987,998,986,38.6,37.4,39.3,41.7,105,127,129,139,49,45,47,34
647,0.064676,1032,1027,1022,1013,37.7,44.8,37.4,43.2,97,144,152,167,49,52,56,48
648,0.15649,1033,1033,1024,1029,37.2,46,36.6,45.2,109,145,179,189,44,52,45,42
649,0.16596,1019,1021,1024,1034,37.7,43,37.5,46.3,114,161,178,193,69,40,40,46
650,0.0048324,980,997,1006,993,39.4,35.8,40.6,42.4,108,170,196,199,81,44,43,53
651,0.005936,952,991,982,973,39.9,36.9,39.4,40.9,111,167,179,198,62,54,44,51
652,0.0455,922,981,945,962,40,39.7,38.2,41.2,104,154,165,163,70,48,51,49
653,0.14067,892,966,933,944,36.5,40.3,36.8,41.2,117,139,148,156,57,49,47,36
654,0.017479,893,962,942,932,34.1,38.1,35.3,39.4,117,133,142,155,71,52,44,54
655,0.016591,895,953,924,934,33.3,36.9,33.1,37.5,127,163,160,169,52,56,50,70
656,0.012584,888,953,924,930,34.2,36.1,33.4,37.2,128,173,171,187,53,55,39,58
657,0.079044,885,960,936,917,34.5,35.2,33.6,36.2,113,170,194,193,62,58,37,64
658,0.015877,909,964,957,921,35.6,36.3,33.2,34.4,121,178,204,215,50,87,67,40
659,0.046929,1000,987,1022,1006,35.6,37.4,39.1,43.1,102,105,154,134,50,35,33,44
660,0.055572,1000,1012,1022,1005,36.6,37.1,40.8,42.3,105,127,129,139,43,36,40,49
661,0.08314,1027,1053,1034,1028,36.5,43.4,41.8,44.5,97,144,152,167,50,67,67,72
662,0.015831,1024,1052,1027,1042,37.4,44.8,39.9,47.5,109,145,179,189,45,61,67,71
663,0.057803,1014,1032,1020,1044,38.7,43.1,39.5,49.7,114,161,178,193,61,51,46,60
664,0.012088,991,993,1002,992,40.7,38.8,41.7,46.5,108,170,196,199,65,56,66,54
665,0.010908,971,983,980,971,40.2,39.6,41.4,44.1,111,167,179,198,54,51,53,50
666,0.014133,948,979,955,962,39.8,41,39.7,43.2,104,154,165,163,73,45,42,44
667,0.073121,919,978,953,964,38.8,40.5,38.5,43.3,117,139,148,156,68,59,55,51
668,0.012422,916,971,959,947,36.5,38.7,37.7,41.7,117,133,142,155,66,64,66,53
669,0.0072769,907,952,932,933,33.1,37,34.7,38.1,127,163,160,169,36,65,62,60
670,0.025477,896,947,926,932,33.7,36,34.5,37.5,128,173,171,187,56,72,57,62
671,0.071061,887,950,939,925,34.3,34.9,35.2,36.7,113,170,194,193,66,81,57,52
672,0.087854,909,961,963,922,35.1,35.7,35.8,35.2,121,178,204,215,43,75,72,43
673,0.002826,1000,1006,1027,1031,32.3,36.3,41.2,44.3,99,197,232,233,43,41,32,43
674,0.0028372,988,1031,1046,1029,34.3,37.1,41.9,44.3,98,223,230,259,48,32,34,52
675,0.0026445,1003,1069,1057,1042,35.1,41.7,46,45.7,98,246,253,261,42,54,43,60
676,0.023444,1009,1062,1040,1058,36.1,42,44.5,49.5,103,246,276,272,47,55,57,68
677,0.010642,1010,1048,1021,1057,39.2,41.3,42.2,52.6,112,263,286,313,45,65,56,75
678,0.021272,1006,1002,1003,999,41.3,41.2,41.5,49.7,111,251,275,304,51,64,66,67
679,0.0089916,999,982,984,974,39.8,42.3,41.9,47,112,259,260,287,39,49,38,39
680,0.004815,987,976,967,970,38.8,43,41.5,45.4,106,255,289,276,49,43,31,40
681,0.0008965,965,985,974,977,39.5,40.6,40.1,44.7,112,267,293,291,52,57,50,50
682,0.0010575,953,982,973,963,38.8,38.5,40.1,43.3,116,260,282,293,35,61,59,43
683,0.013485,920,951,941,933,33.8,37.6,37.8,38.4,121,261,287,314,35,70,54,49
684,0.10992,910,942,929,929,32.6,36.9,37.1,37.1,122,255,292,317,68,71,51,49
685,0.17638,901,941,933,927,32.9,35.4,37,36.4,123,283,325,339,52,71,57,44
686,0.0089682,914,951,961,932,34.5,35.4,37.4,35.1,126,317,297,333,38,45,59,51
687,0.0068055,968,1038,1021,1046,29.4,36.5,42.6,47.2,99,197,232,233,56,37,41,38
688,0.0051679,959,1046,1050,1046,31.3,38.8,42.2,47.8,98,223,230,259,58,48,40,44
689,0.00083413,959,1055,1093,1042,33.6,43,47.9,48.1,98,246,253,261,39,39,28,46
690,0.012368,965,1067,1073,1055,34,42.4,49.2,51.6,103,246,276,272,45,50,33,46
691,0.61657,980,1079,1046,1067,35.3,41.6,46.6,55.1,112,263,286,313,39,57,38,49
692,31.712,1013,1072,1020,1051,39.1,44,40.8,52.4,111,251,275,304,45,64,47,55
693,0.19874,1021,1049,1006,1035,38.9,45.2,42.9,47.7,112,259,260,287,38,56,30,49
694,0.002382,1022,1028,999,1023,37.6,45.1,45.2,45.5,106,255,289,276,30,45,43,43
695,0.0023611,1033,1006,1002,994,37.6,42.8,44.1,45.7,112,267,293,291,38,51,40,40
696,0.00097064,1012,999,992,979,39.2,40.7,42.6,44.6,116,260,282,293,28,60,46,47
697,0.00054939,946,966,955,957,37.6,37.6,40.9,40.4,121,261,287,314,54,74,47,50
698,0.006546,929,951,948,945,33.9,37.5,39.2,38.1,122,255,292,317,60,63,61,40
699,0.021962,923,941,943,933,31.3,37.3,37.6,36.3,123,283,325,339,31,61,62,42
700,0.0022534,925,944,942,946,35.7,35.8,36,34.1,126,317,297,333,53,42,63,41
701,0.51634,973,1033,1021,1017,39.8,38.1,38,37.6,104,242,218,257,61,52,52,47
702,0.14245,976,1038,1026,1013,38.4,36,34.6,37.4,110,209,176,215,61,47,31,52
703,0.023327,968,1057,1047,1042,38.8,33.3,34.6,38,118,159,136,185,59,47,40,46
704,0.077503,962,1056,1046,1047,37.4,33.2,36,37.4,109,66,57,108,42,61,41,47
705,0.063104,954,1048,1026,1028,34.1,34.2,36.6,35.9,115,54,51,56,47,59,45,43
706,0.095299,935,1006,985,974,30.6,34.7,34.2,34.8,120,40,70,65,60,53,61,36
707,0.0079919,939,994,983,964,32.1,33,33.1,34.5,124,53,95,84,68,56,52,50
708,0.0085581,955,989,990,969,33.8,31.5,32.9,34.4,127,48,68,119,48,45,60,48
709,0.001064,969,987,985,982,35,34.4,33.4,37.1,117,64,110,149,58,47,44,47
710,0.0054768,963,978,969,986,35.3,36,33.2,38.7,121,162,213,174,44,45,39,44
711,0.0026109,948,969,959,978,34.4,36,36.1,38.5,125,140,248,209,35,42,42,50
712,0.0013412,943,982,972,977,34.3,37.5,37.5,39.1,119,96,276,279,33,58,50,51
713,0.0038598,938,1001,989,978,35.8,40.1,37.4,39.9,118,27,124,124,55,41,64,42
714,0.00044533,924,976,983,948,37.5,40.1,36.2,38.7,131,66,69,97,45,31,59,50
715,0.028528,977,1006,997,1010,41.4,36.2,34.8,36.6,104,242,218,257,54,58,49,56
716,0.011716,987,1012,1006,1005,40.5,35.7,33.6,36.3,110,209,176,215,48,60,47,68
717,0.0038161,962,1020,1019,1007,39.5,34.2,34.1,37.4,118,159,136,185,55,57,52,60
718,0.045915,935,1010,1010,1012,38,33.6,34.9,37.9,109,66,57,108,51,61,46,60
719,0.558,913,991,991,997,35.2,33.4,35.2,36.9,115,54,51,56,54,52,49,57
720,0.57156,911,964,952,951,30.4,32.5,34,33.6,120,40,70,65,57,40,61,49
721,0.12907,910,968,955,947,30.7,32.2,32.6,32.5,124,53,95,84,59,56,55,41
722,0.013117,916,970,964,950,31.4,31.9,31.4,32.2,127,48,68,119,58,50,50,52
723,0.15469,947,970,949,954,31.9,32.8,31.5,33.8,117,64,110,149,48,51,53,45
724,0.013245,952,973,940,956,32.7,34.6,31.1,34.9,121,162,213,174,42,51,40,48
725,0.0065779,934,969,956,949,33.5,36.2,32.5,35.9,125,140,248,209,41,52,42,50
726,0.0041473,938,958,962,944,33.7,36,34,36.4,119,96,276,279,43,55,46,53
727,0.0020708,945,953,954,940,34.3,36.4,35,36.9,118,27,124,124,58,54,62,40
728,0.0015223,922,937,926,913,36.4,39.6,35,36.2,131,66,69,97,52,49,51,47
729,0.11791,974,1014,1003,1011,41.1,36.6,34.3,36.5,100,162,146,192,55,60,38,55
730,0.13627,977,1016,1011,1010,40.6,36.1,34.1,36.8,110,151,140,205,46,57,56,61
731,0.010774,959,1021,1015,1001,40.2,34.4,34.9,37.7,110,152,144,202,61,59,59,57
732,0.030076,934,1017,1002,995,38.7,34.9,35.1,37.9,101,121,116,151,66,44,48,59
733,0.03663,912,992,977,985,35.8,36.1,35.2,37.4,107,101,127,100,62,41,53,50
734,0.017429,909,945,944,951,31.8,33.5,33.2,34.5,127,77,122,89,46,46,57,53
735,0.19183,909,954,945,944,31.2,31.5,31.8,32.6,130,88,125,102,59,54,44,36
736,0.66626,909,961,951,949,31.1,31.4,31,31.8,118,114,140,197,46,49,54,52
737,0.054548,931,955,941,948,31.2,33.4,30.3,32.8,115,127,198,223,42,52,53,46
738,0.014375,942,960,936,947,31.4,34.3,30,33.6,126,199,255,240,47,55,49,45
739,0.0025761,937,968,956,936,33.2,35.9,31.2,34.9,135,174,272,297,66,52,56,51
740,0.0024091,939,955,963,930,34.3,35.7,32.6,35.4,116,153,281,278,74,55,55,43
741,0.0056902,942,938,948,921,34.6,35.3,34,35.8,117,101,133,151,59,53,52,50
742,0.010556,924,922,905,893,35,36.3,34.7,35.3,127,78,80,121,59,45,40,67
743,0.074552,966,1013,1007,1017,38.2,36.9,35.5,42.2,100,162,146,192,48,46,42,49
744,0.01599,950,1015,1010,1013,37.6,38.1,35.4,41.1,110,151,140,205,58,52,53,50
745,0.045497,964,1021,991,1001,40.1,35.5,36.4,40.6,110,152,144,202,58,53,56,51
746,0.016492,969,1028,977,991,40,35,36.3,40.2,101,121,116,151,66,42,42,48
747,0.13545,962,1021,975,981,38.6,36.3,34.8,39.6,107,101,127,100,59,47,46,58
748,0.060568,935,968,975,963,36.2,35.3,31,36.4,127,77,122,89,55,45,54,56
749,0.01152,931,954,964,954,34.8,32.6,31,35.5,130,88,125,102,63,39,46,40
750,0.23915,928,952,946,947,32.9,30.6,31.2,34.6,118,114,140,197,49,43,52,56
751,0.090621,913,953,934,939,29.6,32.9,30.4,34.5,115,127,198,223,51,49,44,51
752,0.0013917,915,956,934,933,29.4,33.9,30.9,34.5,126,199,255,240,46,54,52,48
753,0.003286,939,962,949,920,31.1,34.2,32.7,35.3,135,174,272,297,67,51,56,51
754,0.0030114,939,961,956,920,33,34.6,32.8,36.2,116,153,281,278,74,57,47,40
755,0.22355,926,954,953,919,33.8,35.2,33.6,36.4,117,101,133,151,61,46,36,63
756,0.3765,902,932,916,912,33.1,36,36.5,36,127,78,80,121,64,47,29,69
757,0.011163,969,995,989,1012,38,36.6,36.6,43.8,108,84,112,127,46,47,51,48
758,0.026309,958,992,998,1006,36.8,38.7,35.7,43,119,84,94,134,60,52,54,41
759,0.077415,979,1010,993,1001,38.7,37.5,35.8,41.6,106,103,116,145,58,49,49,36
760,0.075036,995,1023,984,999,39.2,35.9,36.1,41.2,103,117,137,155,61,52,47,44
761,0.14944,992,1023,988,993,38.4,34.9,34.8,40.4,114,127,148,154,54,47,40,57
762,0.092881,953,992,999,973,37.1,34.3,31.7,37.1,115,122,139,147,43,50,53,48
763,2.5374,938,970,978,960,36.6,33.5,31.4,36.4,120,122,130,159,48,40,47,51
764,0.062613,929,954,952,947,34.5,32.6,32,36.7,114,145,161,189,58,50,46,58
765,0.0030217,906,954,929,931,29.4,33.5,31.2,35.8,116,150,179,187,49,51,46,51
766,0.008375,900,961,935,931,28.9,34.4,32,35.3,119,151,174,178,63,49,51,43
767,0.0079074,920,958,938,918,30.7,34.8,34.3,35.5,124,139,177,181,53,54,39,42
768,0.011204,925,960,940,909,32.1,34.5,33.5,36.2,121,142,180,153,54,52,46,41
769,0.027493,918,960,945,912,33.2,35,33.1,36.2,123,118,132,124,56,56,45,48
770,0.10538,898,941,922,927,33.5,36.7,35.4,35.7,123,114,134,138,46,58,49,50
771,0.021993,974,975,976,999,38.8,37.1,37.1,43.7,108,84,112,127,52,44,52,55
772,0.017547,974,971,984,995,37.9,38.4,36.3,43.1,119,84,94,134,73,54,50,45
773,0.013827,1000,1003,1005,1002,38,41.2,34.7,42,106,103,116,145,86,48,57,41
774,0.11233,1017,1018,1003,1010,38.1,39.2,35.4,42,103,117,137,155,65,60,61,48
775,0.11952,1016,1018,1005,1009,37.5,36.1,35.5,41.6,114,127,148,154,52,53,59,46
776,0.020283,967,999,1010,983,37.7,33,33.7,37.8,115,122,139,147,33,61,53,51
777,0.10342,940,984,985,970,37.9,34.3,33.8,37.2,120,122,130,159,41,46,36,60
778,0.18934,920,962,949,951,36.4,35.5,34,37.7,114,145,161,189,54,58,45,65
779,0.0057825,895,950,925,924,30.8,36,32.5,37.1,116,150,179,187,43,49,50,53
780,0.007812,889,961,933,924,29.9,35.6,32.5,35.7,119,151,174,178,68,43,55,50
781,0.021551,899,956,926,919,31.6,35.8,34.9,35.9,124,139,177,181,55,51,50,56
782,0.011774,905,955,928,906,32.6,35.3,33.9,36.1,121,142,180,153,59,46,56,38
783,0.040663,908,962,934,902,33.1,35,32.4,35.2,123,118,132,124,55,59,54,51
784,0.0095218,902,952,928,928,34.4,37.5,33.2,34.8,123,114,134,138,44,62,66,52
785,0.020975,994,973,1004,987,38.3,38,37.5,41.8,116,102,141,136,55,41,47,49
786,0.095163,1002,987,998,986,38.6,37.4,39.3,41.7,117,118,122,137,65,69,64,58
787,0.078127,1032,1027,1022,1013,37.7,44.8,37.4,43.2,107,134,142,151,73,60,71,63
788,0.026188,1033,1033,1024,1029,37.2,46,36.6,45.2,107,153,172,185,64,55,45,51
789,0.022464,1019,1021,1024,1034,37.7,43,37.5,46.3,116,155,182,197,72,51,46,48
790,0.0032817,980,997,1006,993,39.4,35.8,40.6,42.4,106,156,178,196,44,58,41,45
791,0.0072779,952,991,982,973,39.9,36.9,39.4,40.9,113,162,169,199,44,56,38,46
792,0.045448,922,981,945,962,40,39.7,38.2,41.2,116,171,177,193,57,56,44,52
793,0.26181,892,966,933,944,36.5,40.3,36.8,41.2,112,166,179,171,55,44,52,39
794,0.018984,893,962,942,932,34.1,38.1,35.3,39.4,110,143,148,157,71,46,49,60
795,0.059661,895,953,924,934,33.3,36.9,33.1,37.5,115,149,156,143,49,49,52,67
796,0.0086147,888,953,924,930,34.2,36.1,33.4,37.2,128,166,167,153,43,39,45,49
797,0.12517,885,960,936,917,34.5,35.2,33.6,36.2,123,174,195,188,51,64,45,65
798,0.067855,909,964,957,921,35.6,36.3,33.2,34.4,123,180,209,200,52,78,61,53
799,0.0059078,1000,987,1022,1006,35.6,37.4,39.1,43.1,116,102,141,136,45,53,38,53
800,0.07433,1000,1012,1022,1005,36.6,37.1,40.8,42.3,117,118,122,137,47,70,61,63
801,0.055073,1027,1053,1034,1028,36.5,43.4,41.8,44.5,107,134,142,151,48,70,58,65
802,0.033457,1024,1052,1027,1042,37.4,44.8,39.9,47.5,107,153,172,185,48,58,38,49
803,0.012043,1014,1032,1020,1044,38.7,43.1,39.5,49.7,116,155,182,197,58,58,38,46
804,0.014385,991,993,1002,992,40.7,38.8,41.7,46.5,106,156,178,196,44,59,56,42
805,0.021816,971,983,980,971,40.2,39.6,41.4,44.1,113,162,169,199,37,52,48,42
806,0.0054826,948,979,955,962,39.8,41,39.7,43.2,116,171,177,193,44,44,47,31
807,0.1345,919,978,953,964,38.8,40.5,38.5,43.3,112,166,179,171,66,55,53,43
808,0.014557,916,971,959,947,36.5,38.7,37.7,41.7,110,143,148,157,67,53,43,46
809,0.016887,907,952,932,933,33.1,37,34.7,38.1,115,149,156,143,29,57,56,60
810,0.010044,896,947,926,932,33.7,36,34.5,37.5,128,166,167,153,31,57,60,72
811,0.17242,887,950,939,925,34.3,34.9,35.2,36.7,123,174,195,188,44,81,54,58
812,0.21457,909,961,963,922,35.1,35.7,35.8,35.2,123,180,209,200,49,72,65,42
813,0.0014081,1000,1006,1027,1031,32.3,36.3,41.2,44.3,108,213,233,243,40,51,42,47
814,0.00097733,988,1031,1046,1029,34.3,37.1,41.9,44.3,105,235,230,268,46,45,39,49
815,0.0042509,1003,1069,1057,1042,35.1,41.7,46,45.7,106,244,256,265,42,58,43,43
816,0.076909,1009,1062,1040,1058,36.1,42,44.5,49.5,109,249,259,270,35,65,62,52
817,0.10903,1010,1048,1021,1057,39.2,41.3,42.2,52.6,108,248,251,277,35,61,58,56
818,0.011294,1006,1002,1003,999,41.3,41.2,41.5,49.7,109,237,270,285,45,44,61,58
819,0.010263,999,982,984,974,39.8,42.3,41.9,47,117,242,281,287,35,47,41,41
820,0.019317,987,976,967,970,38.8,43,41.5,45.4,117,265,290,297,39,46,48,41
821,0.00052786,965,985,974,977,39.5,40.6,40.1,44.7,110,268,298,298,57,55,48,48
822,0,953,982,973,963,38.8,38.5,40.1,43.3,114,271,290,303,49,48,45,48
823,0.0032058,920,951,941,933,33.8,37.6,37.8,38.4,123,291,319,328,30,66,59,60
824,0.17084,910,942,929,929,32.6,36.9,37.1,37.1,124,272,316,327,54,75,64,70
825,0.15438,901,941,933,927,32.9,35.4,37,36.4,125,270,341,337,48,67,60,52
826,0.012022,914,951,961,932,34.5,35.4,37.4,35.1,131,307,333,333,44,34,50,39
827,0.0055413,968,1038,1021,1046,29.4,36.5,42.6,47.2,108,213,233,243,47,50,55,35
828,0.0048264,959,1046,1050,1046,31.3,38.8,42.2,47.8,105,235,230,268,49,51,45,39
829,0.0016238,959,1055,1093,1042,33.6,43,47.9,48.1,106,244,256,265,46,46,43,38
830,0.018278,965,1067,1073,1055,34,42.4,49.2,51.6,109,249,259,270,42,59,53,50
831,0.061193,980,1079,1046,1067,35.3,41.6,46.6,55.1,108,248,251,277,44,51,54,54
832,0.0077499,1013,1072,1020,1051,39.1,44,40.8,52.4,109,237,270,285,58,42,47,66
833,0.036632,1021,1049,1006,1035,38.9,45.2,42.9,47.7,117,242,281,287,53,53,30,46
834,0.0050288,1022,1028,999,1023,37.6,45.1,45.2,45.5,117,265,290,297,56,61,63,43
835,0.00023909,1033,1006,1002,994,37.6,42.8,44.1,45.7,110,268,298,298,49,41,48,44
836,0.0021264,1012,999,992,979,39.2,40.7,42.6,44.6,114,271,290,303,25,47,52,65
837,0.0071135,946,966,955,957,37.6,37.6,40.9,40.4,123,291,319,328,48,68,46,61
838,0.20845,929,951,948,945,33.9,37.5,39.2,38.1,124,272,316,327,67,61,39,58
839,0.024986,923,941,943,933,31.3,37.3,37.6,36.3,125,270,341,337,36,56,37,57
840,0.002643,925,944,942,946,35.7,35.8,36,34.1,131,307,333,333,48,46,40,43
841,0.11656,973,1033,1021,1017,39.8,38.1,38,37.6,102,214,188,202,63,50,46,45
842,0.050625,976,1038,1026,1013,38.4,36,34.6,37.4,98,159,158,172,61,48,42,52
843,0.030268,968,1057,1047,1042,38.8,33.3,34.6,38,114,151,122,181,59,45,52,48
844,0.050308,962,1056,1046,1047,37.4,33.2,36,37.4,116,126,79,154,51,62,41,50
845,0.012101,954,1048,1026,1028,34.1,34.2,36.6,35.9,110,82,39,88,47,54,43,29
846,0.13987,935,1006,985,974,30.6,34.7,34.2,34.8,116,48,69,28,49,53,46,35
847,0.025306,939,994,983,964,32.1,33,33.1,34.5,119,36,74,94,43,62,52,56
848,0.020918,955,989,990,969,33.8,31.5,32.9,34.4,119,46,84,141,43,46,59,50
849,0.0014099,969,987,985,982,35,34.4,33.4,37.1,114,37,69,168,50,46,53,47
850,0.0051044,963,978,969,986,35.3,36,33.2,38.7,117,134,171,149,49,42,50,39
851,0.010249,948,969,959,978,34.4,36,36.1,38.5,126,172,287,258,60,31,52,45
852,0.005049,943,982,972,977,34.3,37.5,37.5,39.1,129,208,361,356,44,66,47,48
853,0.028395,938,1001,989,978,35.8,40.1,37.4,39.9,128,214,276,333,55,46,50,42
854,0.0034076,924,976,983,948,37.5,40.1,36.2,38.7,133,85,57,76,72,45,41,48
855,0.0056871,977,1006,997,1010,41.4,36.2,34.8,36.6,102,214,188,202,60,37,36,43
856,0.0077868,987,1012,1006,1005,40.5,35.7,33.6,36.3,98,159,158,172,55,44,36,46
857,0.0044502,962,1020,1019,1007,39.5,34.2,34.1,37.4,114,151,122,181,50,56,44,44
858,0.044143,935,1010,1010,1012,38,33.6,34.9,37.9,116,126,79,154,48,64,38,54
859,0.13207,913,991,991,997,35.2,33.4,35.2,36.9,110,82,39,88,62,40,50,52
860,0.37051,911,964,952,951,30.4,32.5,34,33.6,116,48,69,28,56,42,58,52
861,0.062258,910,968,955,947,30.7,32.2,32.6,32.5,119,36,74,94,47,56,58,53
862,0.024593,916,970,964,950,31.4,31.9,31.4,32.2,119,46,84,141,53,46,47,53
863,0.19546,947,970,949,954,31.9,32.8,31.5,33.8,114,37,69,168,43,49,48,45
864,0.072057,952,973,940,956,32.7,34.6,31.1,34.9,117,134,171,149,37,37,42,48
865,0.022971,934,969,956,949,33.5,36.2,32.5,35.9,126,172,287,258,35,38,45,51
866,0.012378,938,958,962,944,33.7,36,34,36.4,129,208,361,356,41,49,56,57
867,0.028809,945,953,954,940,34.3,36.4,35,36.9,128,214,276,333,56,47,68,54
868,0.0029283,922,937,926,913,36.4,39.6,35,36.2,133,85,57,76,68,63,44,60
869,0.080823,974,1014,1003,1011,41.1,36.6,34.3,36.5,98,153,156,193,53,44,38,43
870,0.12887,977,1016,1011,1010,40.6,36.1,34.1,36.8,105,125,124,187,51,49,39,44
871,0.019346,959,1021,1015,1001,40.2,34.4,34.9,37.7,113,148,135,204,56,64,48,51
