Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
590,0.01032,945,953,954,940,34.3,36.4,35,36.9,123,39,87,108,70,60,37,46
591,0.0071455,922,937,926,913,36.4,39.6,35,36.2,123,63,101,116,61,51,43,35
592,0.0077363,912,927,929,910,36.5,39,36.1,35.2,123,83,83,70,55,46,30,52
593,0.017749,925,922,934,923,36.1,36.7,36.7,34.2,110,64,43,101,56,56,35,58
594,0.0053121,946,920,913,923,37,32.8,35.1,34.4,129,17,15,40,67,52,55,78
595,0.22865,909,954,945,944,31.2,31.5,31.8,32.6,109,135,178,170,44,35,50,55
596,0.15709,909,961,951,949,31.1,31.4,31,31.8,109,171,215,247,52,51,48,42
597,0.030302,931,955,941,948,31.2,33.4,30.3,32.8,111,183,220,273,47,54,53,42
598,0.001484,942,960,936,947,31.4,34.3,30,33.6,131,151,222,213,61,55,45,47
599,0.0013306,937,968,956,936,33.2,35.9,31.2,34.9,128,113,161,160,40,43,50,39
600,0.0027181,939,955,963,930,34.3,35.7,32.6,35.4,124,71,110,132,56,46,47,50
601,0.016697,942,938,948,921,34.6,35.3,34,35.8,127,59,135,150,64,70,42,62
602,0.029664,924,922,905,893,35,36.3,34.7,35.3,124,60,118,110,58,73,45,49
603,0.012202,910,921,913,895,35.9,36.2,34.5,34.2,129,53,18,20,61,38,57,46
604,0.0083649,910,922,934,918,36.3,34.6,34.2,33.2,134,11,39,48,51,45,64,69
605,0.0012038,931,922,918,931,36,32.3,34.6,33.5,125,20,25,28,77,48,73,100
606,0.061821,931,954,964,954,34.8,32.6,31,35.5,109,135,178,170,51,45,46,42
607,298.37,928,952,946,947,32.9,30.6,31.2,34.6,109,171,215,247,47,54,54,46
608,0.10717,913,953,934,939,29.6,32.9,30.4,34.5,111,183,220,273,55,59,46,45
609,0.034017,915,956,934,933,29.4,33.9,30.9,34.5,131,151,222,213,63,49,58,42
610,0.043267,939,962,949,920,31.1,34.2,32.7,35.3,128,113,161,160,60,49,51,32
611,0.015405,939,961,956,920,33,34.6,32.8,36.2,124,71,110,132,38,55,40,40
612,0.022649,926,954,953,919,33.8,35.2,33.6,36.4,127,59,135,150,60,63,55,61
613,0.065484,902,932,916,912,33.1,36,36.5,36,124,60,118,110,73,58,56,54
614,0.026665,897,922,909,906,32.9,35.2,35.4,36.2,129,53,18,20,40,56,67,44
615,0.0081609,893,916,921,909,33.6,34.3,33.9,36,134,11,39,48,62,65,42,72
616,0.0019228,922,907,912,913,35.3,34,34.6,34.5,125,20,25,28,67,65,43,77
617,11647,938,970,978,960,36.6,33.5,31.4,36.4,108,133,158,150,48,42,55,37
618,844.52,929,954,952,947,34.5,32.6,32,36.7,117,127,146,166,44,47,48,42
619,0.50486,906,954,929,931,29.4,33.5,31.2,35.8,120,129,160,184,62,45,38,41
620,0.089611,900,961,935,931,28.9,34.4,32,35.3,125,135,183,178,61,43,53,38
621,0.052683,920,958,938,918,30.7,34.8,34.3,35.5,131,141,169,165,59,62,47,38
622,0.26476,925,960,940,909,32.1,34.5,33.5,36.2,127,121,157,152,48,54,65,44
623,0.058877,918,960,945,912,33.2,35,33.1,36.2,129,112,179,160,62,56,54,52
624,0.095421,898,941,922,927,33.5,36.7,35.4,35.7,130,90,169,174,50,50,51,47
625,0.005984,894,928,912,921,33.2,36.7,35.2,36.6,138,110,143,133,36,69,57,62
626,0.0041262,887,923,914,915,33.2,35.7,34.2,37.3,143,103,104,108,64,59,42,56
627,0.0024058,911,919,921,917,35.2,36.4,34.2,36,125,60,125,144,56,61,37,46
628,1.0388,940,984,985,970,37.9,34.3,33.8,37.2,108,133,158,150,53,44,55,47
629,3.2602,920,962,949,951,36.4,35.5,34,37.7,117,127,146,166,52,44,45,47
630,0.04399,895,950,925,924,30.8,36,32.5,37.1,120,129,160,184,53,55,34,43
631,0.017995,889,961,933,924,29.9,35.6,32.5,35.7,125,135,183,178,53,45,42,47
632,0.05112,899,956,926,919,31.6,35.8,34.9,35.9,131,141,169,165,37,54,45,59
633,0.17826,905,955,928,906,32.6,35.3,33.9,36.1,127,121,157,152,59,46,57,59
634,0.18674,908,962,934,902,33.1,35,32.4,35.2,129,112,179,160,48,57,39,44
635,0.033043,902,952,928,928,34.4,37.5,33.2,34.8,130,90,169,174,31,60,49,44
636,0.0025375,897,938,917,935,34.9,37.8,33.7,36,138,110,143,133,44,63,60,69
637,0.0016978,887,934,915,926,34.7,37.3,33.6,37.3,143,103,104,108,48,56,42,71
638,0.0066023,903,939,932,929,35.9,38.6,33.6,36.7,125,60,125,144,65,68,37,42
639,0.0070242,952,991,982,973,39.9,36.9,39.4,40.9,110,168,188,209,52,54,49,51
640,0.0068922,922,981,945,962,40,39.7,38.2,41.2,119,140,160,155,70,51,51,52
641,0.047394,892,966,933,944,36.5,40.3,36.8,41.2,125,132,150,143,64,59,42,49
642,0.024913,893,962,942,932,34.1,38.1,35.3,39.4,120,150,163,163,73,43,44,53
643,0.025615,895,953,924,934,33.3,36.9,33.1,37.5,127,165,164,192,52,44,48,61
644,0.015354,888,953,924,930,34.2,36.1,33.4,37.2,118,169,180,186,49,55,48,58
645,0.020274,885,960,936,917,34.5,35.2,33.6,36.2,125,168,196,198,55,37,59,42
646,0.014746,909,964,957,921,35.6,36.3,33.2,34.4,128,176,205,218,57,47,65,32
647,0.0030803,919,955,950,938,36.5,37.7,33.8,36.6,140,164,180,187,52,68,59,56
648,0.0036048,912,942,947,950,37.3,38.1,35.2,38.7,128,155,163,190,53,70,16,71
649,0.011137,913,956,971,969,38.8,40.4,36.9,38.3,130,137,212,227,57,62,29,39
650,0.033553,971,983,980,971,40.2,39.6,41.4,44.1,110,168,188,209,44,58,62,51
651,0.0044027,948,979,955,962,39.8,41,39.7,43.2,119,140,160,155,76,45,50,37
652,0.010624,919,978,953,964,38.8,40.5,38.5,43.3,125,132,150,143,75,53,60,58
653,0.0076315,916,971,959,947,36.5,38.7,37.7,41.7,120,150,163,163,73,59,66,51
654,0.11707,907,952,932,933,33.1,37,34.7,38.1,127,165,164,192,50,56,54,54
655,0.026202,896,947,926,932,33.7,36,34.5,37.5,118,169,180,186,49,59,51,55
656,0.0066806,887,950,939,925,34.3,34.9,35.2,36.7,125,168,196,198,67,34,55,36
657,0.021792,909,961,963,922,35.1,35.7,35.8,35.2,128,176,205,218,59,36,61,29
658,0.054517,926,958,965,943,35.7,36.8,36.2,36.7,140,164,180,187,49,78,63,45
659,0.008893,929,947,960,958,36.4,37.6,37.5,39,128,155,163,190,52,61,29,45
660,0.010435,923,955,983,985,39.2,40.4,39.6,39.8,130,137,212,227,58,46,40,39
661,0.013857,974,1021,1011,985,33.5,35.2,34.6,36.6,134,10,23,53,39,49,45,37
662,0.0037521,981,1017,1017,981,36.1,34.8,35.2,37.5,123,7,47,32,41,51,37,48
663,0.020577,985,1012,1030,990,37.5,37.1,33.9,41.6,120,32,69,7,50,43,48,49
664,0.0017544,986,1013,1021,1001,37.4,38.2,34.4,42.4,125,29,111,33,33,39,49,55
665,0.0048901,963,997,1000,991,38.3,40.2,37.7,41.4,140,86,28,105,36,51,39,46
666,0.024387,951,990,1002,977,38.3,40.9,37.7,41,139,93,97,134,38,49,34,46
667,0.021612,946,992,1003,965,37.6,40.3,37,41.1,133,58,56,70,68,43,58,34
668,0.01145,940,981,976,958,36.9,36.8,36.3,38.6,140,22,79,110,74,46,35,43
669,0.011111,945,971,966,951,37,36.1,36.1,36.2,145,39,103,87,63,59,38,61
670,0.0024451,949,968,969,949,37.3,36.4,36.4,34.5,137,27,64,59,65,62,44,52
671,0.0065039,906,970,984,964,39.9,35.3,34.9,34.8,139,28,51,64,64,52,79,38
672,0.010808,958,1007,999,981,32.8,33.7,33.4,35.2,134,10,23,53,59,57,45,53
673,0.022324,968,1004,1007,979,34.8,33.1,33.7,35.4,123,7,47,32,49,51,50,58
674,0.0080178,971,993,1011,995,36.7,35.8,33.6,38.9,120,32,69,7,48,37,48,53
675,0.0045944,968,986,996,1000,36.8,37.1,33.6,40.5,125,29,111,33,38,37,36,53
676,0.0064223,953,977,973,988,36.3,37.7,37.1,40.2,140,86,28,105,39,49,37,50
677,0.022465,946,986,983,978,36.2,39.4,38.1,40.1,139,93,97,134,59,46,55,49
678,0.011644,940,1001,999,969,37.2,40.4,37.2,40.6,133,58,56,70,72,40,75,29
679,0.0060643,933,980,984,949,37.1,37.2,35.8,38.6,140,22,79,110,42,52,57,65
680,0.010822,942,953,964,939,36,34.3,35.8,35.7,145,39,103,87,37,60,59,66
681,0.0055578,950,945,958,940,35.9,33.5,35.6,33.2,137,27,64,59,54,78,54,37
682,0.0055068,915,935,963,953,40.5,32.4,34.2,32.8,139,28,51,64,60,63,73,51
683,0.0053908,939,994,983,964,32.1,33,33.1,34.5,124,102,87,67,65,53,46,46
684,0.0097209,955,989,990,969,33.8,31.5,32.9,34.4,121,68,95,127,51,56,49,49
685,0.0066925,969,987,985,982,35,34.4,33.4,37.1,112,111,186,161,59,47,46,50
686,0.017811,963,978,969,986,35.3,36,33.2,38.7,121,126,201,172,32,42,44,48
687,0.0096468,948,969,959,978,34.4,36,36.1,38.5,126,115,233,182,30,41,44,47
688,0.003085,943,982,972,977,34.3,37.5,37.5,39.1,111,58,98,100,46,56,56,50
689,0.0037693,938,1001,989,978,35.8,40.1,37.4,39.9,123,32,80,120,55,63,59,39
690,0.00081898,924,976,983,948,37.5,40.1,36.2,38.7,123,56,107,140,39,45,54,50
691,0.0047679,936,940,958,929,36.1,37.1,37.3,36.9,126,81,60,52,39,52,50,48
692,0.00621,959,918,937,929,35.1,34.8,37.1,34.9,120,48,37,45,57,51,44,33
693,0.051659,947,898,921,916,39.7,31.7,33.9,32.5,119,32,37,58,59,48,41,56
694,0.16792,910,968,955,947,30.7,32.2,32.6,32.5,124,102,87,67,49,58,48,34
695,0.061807,916,970,964,950,31.4,31.9,31.4,32.2,121,68,95,127,49,64,37,41
696,0.022152,947,970,949,954,31.9,32.8,31.5,33.8,112,111,186,161,52,50,55,48
697,0.010799,952,973,940,956,32.7,34.6,31.1,34.9,121,126,201,172,55,50,50,47
698,0.0039257,934,969,956,949,33.5,36.2,32.5,35.9,126,115,233,182,45,49,50,42
699,0.0022281,938,958,962,944,33.7,36,34,36.4,111,58,98,100,43,58,57,48
700,0.0020983,945,953,954,940,34.3,36.4,35,36.9,123,32,80,120,52,65,57,46
701,0.0021687,922,937,926,913,36.4,39.6,35,36.2,123,56,107,140,46,40,41,51
702,0.0063984,912,927,929,910,36.5,39,36.1,35.2,126,81,60,52,50,47,34,52
703,0.016258,925,922,934,923,36.1,36.7,36.7,34.2,120,48,37,45,67,56,43,35
704,0.034017,946,920,913,923,37,32.8,35.1,34.4,119,32,37,58,75,59,39,78
705,0.29262,909,954,945,944,31.2,31.5,31.8,32.6,122,114,114,131,56,52,41,32
706,0.40958,909,961,951,949,31.1,31.4,31,31.8,125,110,145,183,51,52,44,33
707,0.018844,931,955,941,948,31.2,33.4,30.3,32.8,115,165,221,234,52,47,48,40
708,0.0026693,942,960,936,947,31.4,34.3,30,33.6,121,167,227,244,76,60,48,51
709,0.0010096,937,968,956,936,33.2,35.9,31.2,34.9,130,121,251,250,69,55,60,53
710,0.0018692,939,955,963,930,34.3,35.7,32.6,35.4,118,95,133,131,54,47,51,46
711,0.0095441,942,938,948,921,34.6,35.3,34,35.8,128,55,96,147,46,48,45,52
712,0.043543,924,922,905,893,35,36.3,34.7,35.3,121,60,114,135,60,44,31,72
713,0.018319,910,921,913,895,35.9,36.2,34.5,34.2,122,71,24,36,55,36,45,58
714,0.0091297,910,922,934,918,36.3,34.6,34.2,33.2,125,11,18,18,47,54,70,78
715,0.0024078,931,922,918,931,36,32.3,34.6,33.5,129,17,29,28,73,53,70,105
716,0.11802,931,954,964,954,34.8,32.6,31,35.5,122,114,114,131,51,43,46,34
717,0.08747,928,952,946,947,32.9,30.6,31.2,34.6,125,110,145,183,41,54,54,42
718,0.019596,913,953,934,939,29.6,32.9,30.4,34.5,115,165,221,234,52,50,43,48
719,0.0056731,915,956,934,933,29.4,33.9,30.9,34.5,121,167,227,244,60,48,54,48
720,0.0032299,939,962,949,920,31.1,34.2,32.7,35.3,130,121,251,250,61,46,49,54
721,0.012437,939,961,956,920,33,34.6,32.8,36.2,118,95,133,131,38,49,35,46
722,0.1021,926,954,953,919,33.8,35.2,33.6,36.4,128,55,96,147,37,47,36,58
723,0.17739,902,932,916,912,33.1,36,36.5,36,121,60,114,135,49,43,42,61
724,0.011872,897,922,909,906,32.9,35.2,35.4,36.2,122,71,24,36,30,50,62,58
725,0.0046916,893,916,921,909,33.6,34.3,33.9,36,125,11,18,18,44,64,57,87
726,0.0014055,922,907,912,913,35.3,34,34.6,34.5,129,17,29,28,61,62,42,86
727,166.81,938,970,978,960,36.6,33.5,31.4,36.4,115,125,152,161,34,43,59,50
728,53.982,929,954,952,947,34.5,32.6,32,36.7,112,132,145,165,28,51,51,53
729,0.0099568,906,954,929,931,29.4,33.5,31.2,35.8,117,137,156,179,39,48,46,53
730,0.067355,900,961,935,931,28.9,34.4,32,35.3,115,133,164,184,53,35,59,48
731,0.037939,920,958,938,918,30.7,34.8,34.3,35.5,127,124,169,178,46,47,43,39
732,0.24544,925,960,940,909,32.1,34.5,33.5,36.2,131,120,139,129,46,49,60,38
733,0.041276,918,960,945,912,33.2,35,33.1,36.2,120,97,126,133,52,49,54,42
734,0.099659,898,941,922,927,33.5,36.7,35.4,35.7,121,89,158,166,26,44,60,42
735,0.0034498,894,928,912,921,33.2,36.7,35.2,36.6,127,104,117,126,31,64,67,56
736,0.0019419,887,923,914,915,33.2,35.7,34.2,37.3,133,105,87,77,55,70,38,42
737,0.00091053,911,919,921,917,35.2,36.4,34.2,36,139,76,96,78,53,65,41,48
738,2.3506,940,984,985,970,37.9,34.3,33.8,37.2,115,125,152,161,46,41,47,55
739,1.1809,920,962,949,951,36.4,35.5,34,37.7,112,132,145,165,49,46,50,49
740,0.015563,895,950,925,924,30.8,36,32.5,37.1,117,137,156,179,41,50,50,47
741,0.0097752,889,961,933,924,29.9,35.6,32.5,35.7,115,133,164,184,57,42,51,51
742,0.02903,899,956,926,919,31.6,35.8,34.9,35.9,127,124,169,178,53,51,53,51
743,0.095898,905,955,928,906,32.6,35.3,33.9,36.1,131,120,139,129,71,45,56,43
744,0.10947,908,962,934,902,33.1,35,32.4,35.2,120,97,126,133,69,51,39,47
745,0.0095997,902,952,928,928,34.4,37.5,33.2,34.8,121,89,158,166,42,66,65,46
746,0.0019896,897,938,917,935,34.9,37.8,33.7,36,127,104,117,126,44,65,69,50
747,0.00029394,887,934,915,926,34.7,37.3,33.6,37.3,133,105,87,77,49,45,59,42
748,0.0036811,903,939,932,929,35.9,38.6,33.6,36.7,139,76,96,78,64,64,59,39
749,0.005936,952,991,982,973,39.9,36.9,39.4,40.9,111,167,179,198,62,54,44,51
750,0.0455,922,981,945,962,40,39.7,38.2,41.2,104,154,165,163,70,48,51,49
751,0.14067,892,966,933,944,36.5,40.3,36.8,41.2,117,139,148,156,57,49,47,36
752,0.017479,893,962,942,932,34.1,38.1,35.3,39.4,117,133,142,155,71,52,44,54
753,0.016591,895,953,924,934,33.3,36.9,33.1,37.5,127,163,160,169,52,56,50,70
754,0.012584,888,953,924,930,34.2,36.1,33.4,37.2,128,173,171,187,53,55,39,58
755,0.079044,885,960,936,917,34.5,35.2,33.6,36.2,113,170,194,193,62,58,37,64
756,0.015877,909,964,957,921,35.6,36.3,33.2,34.4,121,178,204,215,50,87,67,40
757,0.0023152,919,955,950,938,36.5,37.7,33.8,36.6,130,178,195,187,47,75,63,52
758,0.0019995,912,942,947,950,37.3,38.1,35.2,38.7,133,174,159,163,54,54,37,61
759,0.0033738,913,956,971,969,38.8,40.4,36.9,38.3,135,153,170,187,52,53,35,44
760,0.010908,971,983,980,971,40.2,39.6,41.4,44.1,111,167,179,198,54,51,53,50
761,0.014133,948,979,955,962,39.8,41,39.7,43.2,104,154,165,163,73,45,42,44
762,0.073121,919,978,953,964,38.8,40.5,38.5,43.3,117,139,148,156,68,59,55,51
763,0.012422,916,971,959,947,36.5,38.7,37.7,41.7,117,133,142,155,66,64,66,53
764,0.0072769,907,952,932,933,33.1,37,34.7,38.1,127,163,160,169,36,65,62,60
765,0.025477,896,947,926,932,33.7,36,34.5,37.5,128,173,171,187,56,72,57,62
766,0.071061,887,950,939,925,34.3,34.9,35.2,36.7,113,170,194,193,66,81,57,52
767,0.087854,909,961,963,922,35.1,35.7,35.8,35.2,121,178,204,215,43,75,72,43
768,0.014036,926,958,965,943,35.7,36.8,36.2,36.7,130,178,195,187,45,75,62,53
769,0.0076121,929,947,960,958,36.4,37.6,37.5,39,133,174,159,163,46,56,32,56
770,0.0059095,923,955,983,985,39.2,40.4,39.6,39.8,135,153,170,187,47,54,37,30
771,0.027189,974,1021,1011,985,33.5,35.2,34.6,36.6,122,37,10,29,42,52,42,37
772,0.11288,981,1017,1017,981,36.1,34.8,35.2,37.5,136,35,30,40,53,44,40,39
773,0.0042027,985,1012,1030,990,37.5,37.1,33.9,41.6,132,23,38,25,53,46,45,43
774,0.0011186,986,1013,1021,1001,37.4,38.2,34.4,42.4,131,64,91,15,48,35,38,42
775,0.0039881,963,997,1000,991,38.3,40.2,37.7,41.4,139,85,126,33,47,55,34,39
776,0.031548,951,990,1002,977,38.3,40.9,37.7,41,146,67,197,250,45,59,34,48
777,0.010223,946,992,1003,965,37.6,40.3,37,41.1,143,95,103,86,69,50,53,43
778,0.01258,940,981,976,958,36.9,36.8,36.3,38.6,140,3,85,101,68,55,40,46
779,0.012571,945,971,966,951,37,36.1,36.1,36.2,142,45,63,58,74,67,34,61
780,0.0020181,949,968,969,949,37.3,36.4,36.4,34.5,139,23,17,36,73,65,40,45
781,0.0013049,906,970,984,964,39.9,35.3,34.9,34.8,136,14,43,33,72,64,69,29
782,0.021662,958,1007,999,981,32.8,33.7,33.4,35.2,122,37,10,29,55,65,41,49
783,0.0056946,968,1004,1007,979,34.8,33.1,33.7,35.4,136,35,30,40,44,48,56,41
784,0.0016535,971,993,1011,995,36.7,35.8,33.6,38.9,132,23,38,25,48,42,45,42
785,0.004563,968,986,996,1000,36.8,37.1,33.6,40.5,131,64,91,15,48,42,40,39
786,0.003367,953,977,973,988,36.3,37.7,37.1,40.2,139,85,126,33,47,49,43,45
787,0.0046177,946,986,983,978,36.2,39.4,38.1,40.1,146,67,197,250,44,57,56,56
788,0.0033988,940,1001,999,969,37.2,40.4,37.2,40.6,143,95,103,86,62,57,67,40
789,0.0036143,933,980,984,949,37.1,37.2,35.8,38.6,140,3,85,101,48,42,54,61
790,0.0094258,942,953,964,939,36,34.3,35.8,35.7,142,45,63,58,55,69,54,53
791,0.0046323,950,945,958,940,35.9,33.5,35.6,33.2,139,23,17,36,64,85,49,32
792,0.0010692,915,935,963,953,40.5,32.4,34.2,32.8,136,14,43,33,57,74,50,50
793,0.0079919,939,994,983,964,32.1,33,33.1,34.5,124,53,95,84,68,56,52,50
794,0.0085581,955,989,990,969,33.8,31.5,32.9,34.4,127,48,68,119,48,45,60,48
795,0.001064,969,987,985,982,35,34.4,33.4,37.1,117,64,110,149,58,47,44,47
796,0.0054768,963,978,969,986,35.3,36,33.2,38.7,121,162,213,174,44,45,39,44
797,0.0026109,948,969,959,978,34.4,36,36.1,38.5,125,140,248,209,35,42,42,50
798,0.0013412,943,982,972,977,34.3,37.5,37.5,39.1,119,96,276,279,33,58,50,51
799,0.0038598,938,1001,989,978,35.8,40.1,37.4,39.9,118,27,124,124,55,41,64,42
800,0.00044533,924,976,983,948,37.5,40.1,36.2,38.7,131,66,69,97,45,31,59,50
801,0.0023823,936,940,958,929,36.1,37.1,37.3,36.9,131,67,21,35,39,55,66,57
802,0.005103,959,918,937,929,35.1,34.8,37.1,34.9,128,3,18,21,48,51,52,45
803,0.010654,947,898,921,916,39.7,31.7,33.9,32.5,126,37,39,24,46,44,34,67
804,0.12907,910,968,955,947,30.7,32.2,32.6,32.5,124,53,95,84,59,56,55,41
805,0.013117,916,970,964,950,31.4,31.9,31.4,32.2,127,48,68,119,58,50,50,52
806,0.15469,947,970,949,954,31.9,32.8,31.5,33.8,117,64,110,149,48,51,53,45
807,0.013245,952,973,940,956,32.7,34.6,31.1,34.9,121,162,213,174,42,51,40,48
808,0.0065779,934,969,956,949,33.5,36.2,32.5,35.9,125,140,248,209,41,52,42,50
809,0.0041473,938,958,962,944,33.7,36,34,36.4,119,96,276,279,43,55,46,53
810,0.0020708,945,953,954,940,34.3,36.4,35,36.9,118,27,124,124,58,54,62,40
811,0.0015223,922,937,926,913,36.4,39.6,35,36.2,131,66,69,97,52,49,51,47
812,0.0071153,912,927,929,910,36.5,39,36.1,35.2,131,67,21,35,41,47,60,49
813,0.0054364,925,922,934,923,36.1,36.7,36.7,34.2,128,3,18,21,50,44,56,40
814,0.024855,946,920,913,923,37,32.8,35.1,34.4,126,37,39,24,50,53,49,58
815,0.19183,909,954,945,944,31.2,31.5,31.8,32.6,130,88,125,102,59,54,44,36
816,0.66626,909,961,951,949,31.1,31.4,31,31.8,118,114,140,197,46,49,54,52
817,0.054548,931,955,941,948,31.2,33.4,30.3,32.8,115,127,198,223,42,52,53,46
818,0.014375,942,960,936,947,31.4,34.3,30,33.6,126,199,255,240,47,55,49,45
819,0.0025761,937,968,956,936,33.2,35.9,31.2,34.9,135,174,272,297,66,52,56,51
820,0.0024091,939,955,963,930,34.3,35.7,32.6,35.4,116,153,281,278,74,55,55,43
821,0.0056902,942,938,948,921,34.6,35.3,34,35.8,117,101,133,151,59,53,52,50
822,0.010556,924,922,905,893,35,36.3,34.7,35.3,127,78,80,121,59,45,40,67
823,0.012382,910,921,913,895,35.9,36.2,34.5,34.2,134,74,10,30,45,45,49,36
824,0.0071079,910,922,934,918,36.3,34.6,34.2,33.2,134,42,9,18,47,48,64,53
825,0.0035532,931,922,918,931,36,32.3,34.6,33.5,127,15,12,12,57,49,70,68
826,0.01152,931,954,964,954,34.8,32.6,31,35.5,130,88,125,102,63,39,46,40
827,0.23915,928,952,946,947,32.9,30.6,31.2,34.6,118,114,140,197,49,43,52,56
828,0.090621,913,953,934,939,29.6,32.9,30.4,34.5,115,127,198,223,51,49,44,51
829,0.0013917,915,956,934,933,29.4,33.9,30.9,34.5,126,199,255,240,46,54,52,48
830,0.003286,939,962,949,920,31.1,34.2,32.7,35.3,135,174,272,297,67,51,56,51
831,0.0030114,939,961,956,920,33,34.6,32.8,36.2,116,153,281,278,74,57,47,40
832,0.22355,926,954,953,919,33.8,35.2,33.6,36.4,117,101,133,151,61,46,36,63
833,0.3765,902,932,916,912,33.1,36,36.5,36,127,78,80,121,64,47,29,69
834,0.0081936,897,922,909,906,32.9,35.2,35.4,36.2,134,74,10,30,44,53,54,44
835,0.0027665,893,916,921,909,33.6,34.3,33.9,36,134,42,9,18,52,53,50,63
836,0.0096402,922,907,912,913,35.3,34,34.6,34.5,127,15,12,12,48,51,42,80
837,2.5374,938,970,978,960,36.6,33.5,31.4,36.4,120,122,130,159,48,40,47,51
838,0.062613,929,954,952,947,34.5,32.6,32,36.7,114,145,161,189,58,50,46,58
839,0.0030217,906,954,929,931,29.4,33.5,31.2,35.8,116,150,179,187,49,51,46,51
840,0.008375,900,961,935,931,28.9,34.4,32,35.3,119,151,174,178,63,49,51,43
841,0.0079074,920,958,938,918,30.7,34.8,34.3,35.5,124,139,177,181,53,54,39,42
842,0.011204,925,960,940,909,32.1,34.5,33.5,36.2,121,142,180,153,54,52,46,41
843,0.027493,918,960,945,912,33.2,35,33.1,36.2,123,118,132,124,56,56,45,48
844,0.10538,898,941,922,927,33.5,36.7,35.4,35.7,123,114,134,138,46,58,49,50
845,0.0032235,894,928,912,921,33.2,36.7,35.2,36.6,135,129,82,90,53,81,47,46
846,0.0045889,887,923,914,915,33.2,35.7,34.2,37.3,132,116,51,64,61,76,21,40
847,0.0032107,911,919,921,917,35.2,36.4,34.2,36,133,77,57,55,43,63,37,65
848,0.10342,940,984,985,970,37.9,34.3,33.8,37.2,120,122,130,159,41,46,36,60
849,0.18934,920,962,949,951,36.4,35.5,34,37.7,114,145,161,189,54,58,45,65
850,0.0057825,895,950,925,924,30.8,36,32.5,37.1,116,150,179,187,43,49,50,53
851,0.007812,889,961,933,924,29.9,35.6,32.5,35.7,119,151,174,178,68,43,55,50
852,0.021551,899,956,926,919,31.6,35.8,34.9,35.9,124,139,177,181,55,51,50,56
853,0.011774,905,955,928,906,32.6,35.3,33.9,36.1,121,142,180,153,59,46,56,38
854,0.040663,908,962,934,902,33.1,35,32.4,35.2,123,118,132,124,55,59,54,51
855,0.0095218,902,952,928,928,34.4,37.5,33.2,34.8,123,114,134,138,44,62,66,52
856,0.012183,897,938,917,935,34.9,37.8,33.7,36,135,129,82,90,44,69,53,44
857,0.0058137,887,934,915,926,34.7,37.3,33.6,37.3,132,116,51,64,53,61,50,37
858,0.0028123,903,939,932,929,35.9,38.6,33.6,36.7,133,77,57,55,48,69,77,40
859,0.0072779,952,991,982,973,39.9,36.9,39.4,40.9,113,162,169,199,44,56,38,46
860,0.045448,922,981,945,962,40,39.7,38.2,41.2,116,171,177,193,57,56,44,52
861,0.26181,892,966,933,944,36.5,40.3,36.8,41.2,112,166,179,171,55,44,52,39
862,0.018984,893,962,942,932,34.1,38.1,35.3,39.4,110,143,148,157,71,46,49,60
863,0.059661,895,953,924,934,33.3,36.9,33.1,37.5,115,149,156,143,49,49,52,67
864,0.0086147,888,953,924,930,34.2,36.1,33.4,37.2,128,166,167,153,43,39,45,49
865,0.12517,885,960,936,917,34.5,35.2,33.6,36.2,123,174,195,188,51,64,45,65
866,0.067855,909,964,957,921,35.6,36.3,33.2,34.4,123,180,209,200,52,78,61,53
867,0.0051087,919,955,950,938,36.5,37.7,33.8,36.6,132,183,174,169,52,60,71,40
868,0.0044298,912,942,947,950,37.3,38.1,35.2,38.7,129,179,142,139,58,60,64,46
869,0.0043519,913,956,971,969,38.8,40.4,36.9,38.3,140,174,133,144,43,71,58,38
870,0.021816,971,983,980,971,40.2,39.6,41.4,44.1,113,162,169,199,37,52,48,42
871,0.0054826,948,979,955,962,39.8,41,39.7,43.2,116,171,177,193,44,44,47,31
872,0.1345,919,978,953,964,38.8,40.5,38.5,43.3,112,166,179,171,66,55,53,43
873,0.014557,916,971,959,947,36.5,38.7,37.7,41.7,110,143,148,157,67,53,43,46
874,0.016887,907,952,932,933,33.1,37,34.7,38.1,115,149,156,143,29,57,56,60
875,0.010044,896,947,926,932,33.7,36,34.5,37.5,128,166,167,153,31,57,60,72
876,0.17242,887,950,939,925,34.3,34.9,35.2,36.7,123,174,195,188,44,81,54,58
877,0.21457,909,961,963,922,35.1,35.7,35.8,35.2,123,180,209,200,49,72,65,42
878,0.0055347,926,958,965,943,35.7,36.8,36.2,36.7,132,183,174,169,54,62,60,45
879,0.0063999,929,947,960,958,36.4,37.6,37.5,39,129,179,142,139,46,65,50,50
880,0.0097687,923,955,983,985,39.2,40.4,39.6,39.8,140,174,133,144,33,76,39,35
881,0.017821,974,1021,1011,985,33.5,35.2,34.6,36.6,118,32,25,27,48,59,44,54
882,0.74481,981,1017,1017,981,36.1,34.8,35.2,37.5,128,30,25,17,51,53,53,45
883,0.04047,985,1012,1030,990,37.5,37.1,33.9,41.6,130,46,47,34,53,59,70,58
884,0.0017907,986,1013,1021,1001,37.4,38.2,34.4,42.4,128,27,39,18,48,37,55,60
885,0.0087359,963,997,1000,991,38.3,40.2,37.7,41.4,142,55,100,14,40,49,47,51
