Ind#,TDose,T1 Pre,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pre,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pre,T2w Pos1,T2w Pos2,T2w Pos3
556,11.753,1365,1372,1350,1384,65.7,85,78.5,71.3,136,472,587,561,266,160,146,112
557,1144.8,1550,1539,1516,1550,91.3,105.2,87.6,92.4,113,315,361,387,290,197,194,163
558,5.0168,1564,1550,1523,1570,100.1,109.5,87.8,99.7,125,260,290,306,271,233,201,183
559,2.5792,1566,1562,1514,1581,99.5,108.6,86.7,106,140,218,268,279,247,243,218,190
560,4.0132,2238,2547,2708,2763,135,218.8,186.8,253.6,137,119,136,134,195,163,143,131
561,33.641,1651,2206,2282,2327,73.8,134.1,125.6,155.9,152,230,263,278,77,116,100,108
562,70.867,1325,1460,1446,1474,43.3,61.2,61.5,55.2,141,286,324,352,93,59,44,29
563,48.895,1322,1410,1446,1457,46.2,60.6,57.6,47,144,310,331,340,53,70,85,66
564,28.601,1246,1356,1451,1451,54.7,72.5,63,56.6,161,395,407,405,121,80,83,72
565,12.156,1337,1341,1390,1386,69.1,79.8,65.3,62.5,147,499,570,557,159,123,112,70
566,5.0166,1512,1448,1438,1432,94.2,89.7,70.6,69.5,139,370,472,474,227,164,136,120
567,8.3472,1835,1736,1640,1626,130.9,109.9,91.4,101.8,99,272,288,328,274,172,139,132
568,3.6006,1890,1863,1784,1663,138.5,115.6,103.6,128.2,102,237,229,242,247,233,206,185
569,1.3552,1846,1902,1825,1788,145.4,116,117.1,152.5,96,139,131,146,222,215,196,182
570,1.3303,2141,2508,2724,2725,128.2,268,237.8,271.3,137,119,136,134,178,182,159,141
571,4.9307,1610,2164,2261,2297,70.4,165.3,150.5,164.2,152,230,263,278,58,123,109,114
572,7.901,1252,1421,1377,1421,41.1,71.4,63,56.3,141,286,324,352,83,53,50,27
573,88.649,1255,1354,1355,1411,47.7,67.9,56.7,43.9,144,310,331,340,63,68,71,72
574,63.478,1268,1333,1409,1419,58,77.7,60.3,53.2,161,395,407,405,142,92,81,75
575,3.2499,1397,1343,1375,1365,71,82.6,63.5,60.9,147,499,570,557,169,132,114,93
576,2.7336,1598,1475,1447,1414,99.2,89.8,69.2,70.5,139,370,472,474,140,156,148,126
577,2.7611,1221,1405,1371,1396,38,73.3,59.6,56.7,125,243,291,310,100,56,47,36
578,10.93,1213,1340,1305,1364,45.8,68.4,53.1,44.4,158,294,331,337,78,64,44,53
579,72451,1285,1327,1364,1373,62,76.9,57.1,51.6,155,394,424,416,140,83,80,60
580,1.404,1441,1354,1356,1346,72.3,83,64.1,61.2,145,487,578,567,173,142,112,112
581,0.87685,1234,1403,1439,1469,41.1,65.5,46.9,50.8,125,243,291,310,110,70,64,42
582,0.98922,1226,1350,1329,1361,45.2,60.6,44,43.1,158,294,331,337,83,73,76,59
583,0.86784,1331,1344,1329,1352,72,68.3,55.4,54.5,155,394,424,416,133,75,81,69
584,0.38515,1464,1390,1377,1378,87.5,75.1,68.4,68.9,145,487,578,567,176,136,121,114
585,21.189,2347,2685,2805,2663,148,261.1,281.4,184,129,134,148,141,269,197,187,171
586,5.0285,1441,1695,1868,1677,61.4,100.5,98.6,97.9,156,213,257,237,63,116,107,119
587,1.6493,1263,1479,1552,1449,48.6,64,58.3,62.8,169,227,281,268,95,37,11,14
588,1.6992,1210,1457,1495,1489,46.1,51.6,48.8,53.8,175,247,277,269,123,118,98,84
589,2.4229,1202,1418,1458,1422,48.8,49.9,49,53,172,247,264,250,94,94,110,82
590,1.5132,1262,1367,1388,1283,56.7,48.8,50.4,51.6,171,238,271,271,122,104,116,77
591,1.5004,1548,1511,1441,1320,81.6,63.6,66.8,70.4,173,364,444,441,198,134,118,92
592,1.6886,1616,1608,1543,1468,93.2,83,83.3,88.8,169,438,504,490,194,195,165,143
593,1.4559,1683,1740,1618,1619,102.5,104.1,101.9,94.8,166,376,439,426,217,137,118,113
594,13.599,2231,2508,2702,2660,138.5,341.4,340.1,147.9,138,203,215,222,234,176,190,164
595,31.799,1443,1658,1688,1691,54.6,84.5,96.4,100,150,276,351,334,35,83,101,94
596,41.474,1313,1490,1516,1489,42.1,65.8,63.9,80.1,183,282,348,349,85,46,50,21
597,28.887,1236,1458,1435,1467,42.3,51.8,53.5,62.5,172,301,329,333,116,119,109,98
598,18.231,1208,1402,1389,1422,42.9,50.3,54,62.3,172,296,318,314,98,104,96,94
599,11.28,1261,1374,1358,1341,45.5,52.5,55.2,64.8,194,348,386,397,133,108,107,96
600,8.3002,1490,1522,1476,1425,66.5,79,73.9,78.8,181,538,621,619,192,146,127,112
601,6.7357,1547,1594,1541,1514,75.1,97.2,86.7,86.1,179,430,519,521,192,177,163,146
602,4.7463,1560,1607,1569,1504,76,110.1,94,88.4,184,346,442,451,219,162,166,129
603,2.6411,1504,1594,1583,1544,76.6,103.4,95.9,73.7,186,324,437,441,215,187,173,131
604,4989,2153,2472,2617,2669,128.9,202.9,167.4,130.2,138,203,215,222,233,159,184,141
605,6417.9,1432,1643,1664,1727,50.6,63.6,82.2,92.6,150,276,351,334,47,79,98,75
606,3717.4,1325,1494,1494,1527,39.3,56,64.8,80.7,183,282,348,349,112,85,60,58
607,915.25,1225,1404,1393,1426,40.5,55.2,59.2,72.8,172,301,329,333,102,113,119,109
608,155.23,1200,1326,1345,1392,42.7,53.2,56.8,74.2,172,296,318,314,108,112,85,91
609,38.923,1255,1318,1336,1367,45.2,54.1,55.3,76.8,194,348,386,397,152,118,95,108
610,18.284,1443,1480,1473,1492,63.5,75.1,73.6,80.4,181,538,621,619,209,166,152,140
611,13.313,1482,1529,1500,1514,75.1,87,86.6,82.5,179,430,519,521,203,171,171,154
612,8.3358,1502,1533,1499,1478,78.7,92.9,92.9,84.1,184,346,442,451,214,181,171,141
613,3.9363,1515,1556,1525,1491,74.4,87.1,90.8,77.2,186,324,437,441,228,181,166,143
614,9845.5,2070,2391,2534,2645,121.7,203.9,140.6,118.3,143,197,221,232,198,157,146,141
615,60146,1404,1618,1640,1824,47.4,58,71.6,82.3,145,275,346,354,59,84,58,72
616,17096,1337,1492,1479,1542,39.5,50.6,62.5,71.6,170,283,362,370,106,112,73,83
617,1382.2,1210,1352,1356,1387,41.3,57.4,61.7,73.7,161,337,354,373,91,110,114,103
618,167.59,1192,1267,1305,1353,45.3,55.4,57.4,79.6,163,350,368,377,110,105,109,73
619,31.154,1257,1272,1323,1373,51.1,53.7,55.2,85.6,179,490,549,547,155,107,113,86
620,11.58,1412,1452,1486,1517,65.6,65.6,71.5,80.5,165,552,632,633,220,179,159,133
621,12.256,1435,1485,1487,1521,75.8,72.8,84.6,78.3,172,361,461,470,208,182,154,128
622,8.3744,1460,1489,1470,1483,83.6,77.3,91,79.9,177,343,457,468,206,171,123,125
623,5.0509,1526,1552,1527,1473,80.1,77.7,88.8,87.2,167,394,538,542,214,179,136,131
624,1982.1,1990,2175,2360,2478,105,253,219.3,121.2,143,197,221,232,153,152,137,151
625,8831.5,1370,1513,1554,1631,44.6,72.8,68.7,71.7,145,275,346,354,53,76,45,54
626,1138,1342,1485,1458,1476,44.4,54.6,55.9,59.7,170,283,362,370,96,114,109,74
627,86.638,1197,1322,1312,1320,49.1,55.4,62.8,59.9,161,337,354,373,87,99,99,95
628,24.01,1201,1252,1254,1285,51.4,58.5,63.1,69,163,350,368,377,150,94,96,67
629,10.465,1288,1292,1305,1350,60.5,61.4,63.8,80.1,179,490,549,547,204,122,117,90
630,5.1854,1437,1467,1506,1541,79.7,71.4,75.1,83.9,165,552,632,633,215,205,168,139
631,6.9022,1444,1482,1499,1545,77.9,78.4,80,81.3,172,361,461,470,210,182,150,123
632,4.6028,1465,1492,1476,1522,78.4,84.6,81.9,83.8,177,343,457,468,200,177,147,129
633,3.8099,1526,1587,1550,1506,98,87.2,85.2,111,167,394,538,542,204,170,153,127
634,107.38,2011,2147,2353,2399,93.1,176.6,179.9,129.4,154,190,229,232,128,162,155,146
635,218.96,1393,1497,1554,1562,43.4,66.6,66.7,67.9,150,284,340,352,71,75,60,48
636,41.094,1363,1501,1487,1446,43.4,52,55.8,58,149,286,353,364,98,111,108,64
637,10.468,1198,1342,1332,1328,51.2,54.8,65.9,58.2,163,383,413,422,92,89,78,86
638,6.9461,1219,1278,1268,1295,53.5,63.4,69.9,64.9,165,440,479,488,154,102,66,75
639,5.1559,1322,1328,1312,1351,60.3,73.2,73.2,74.6,151,525,625,612,197,143,98,99
640,21.234,1484,1488,1500,1538,85.3,89.7,81.5,87.6,144,366,437,478,189,187,174,145
641,2.1759,1493,1497,1494,1549,86,96.6,82.7,89.1,151,317,373,386,207,152,143,125
642,2.2183,1507,1503,1474,1543,82.3,100.4,81.1,93.1,150,329,398,396,210,194,184,133
643,12.242,1525,1595,1533,1533,99.4,92.8,85.9,109.2,145,307,382,395,234,175,181,131
644,28.637,2020,2176,2366,2369,83.4,120.8,128.2,138.9,154,190,229,232,100,145,140,138
645,58.888,1417,1502,1562,1533,42.9,55.8,62,63,150,284,340,352,95,66,54,51
646,28.84,1384,1509,1530,1451,41.3,49.1,55.8,55.5,149,286,353,364,83,94,66,60
647,14.994,1203,1365,1395,1375,51.9,58,66.9,58.9,163,383,413,422,95,74,56,77
648,9.0884,1242,1309,1319,1337,58,70.1,72.4,63.1,165,440,479,488,101,103,87,74
649,23477,1365,1372,1350,1384,65.7,85,78.5,71.3,151,525,625,612,145,110,101,84
650,215.19,1550,1539,1516,1550,91.3,105.2,87.6,92.4,144,366,437,478,172,160,163,135
651,4.6459,1564,1550,1523,1570,100.1,109.5,87.8,99.7,151,317,373,386,181,155,139,124
652,17.476,1651,2206,2282,2327,73.8,134.1,125.6,155.9,151,192,220,215,83,123,115,125
653,48.472,1325,1460,1446,1474,43.3,61.2,61.5,55.2,138,278,315,321,83,54,53,47
654,28.301,1322,1410,1446,1457,46.2,60.6,57.6,47,149,289,317,323,71,71,68,62
655,13.513,1246,1356,1451,1451,54.7,72.5,63,56.6,168,407,434,427,99,79,73,65
656,5.6438,1337,1341,1390,1386,69.1,79.8,65.3,62.5,162,502,554,547,127,113,117,76
657,5.4779,1512,1448,1438,1432,94.2,89.7,70.6,69.5,132,432,527,526,154,127,128,96
658,1.5444,1835,1736,1640,1626,130.9,109.9,91.4,101.8,115,183,227,279,194,168,152,135
659,5.2655,1890,1863,1784,1663,138.5,115.6,103.6,128.2,125,210,204,221,185,181,160,150
660,3.2461,1610,2164,2261,2297,70.4,165.3,150.5,164.2,151,192,220,215,71,125,121,124
661,5.8592,1252,1421,1377,1421,41.1,71.4,63,56.3,138,278,315,321,82,57,63,40
662,263.81,1255,1354,1355,1411,47.7,67.9,56.7,43.9,149,289,317,323,83,70,74,63
663,137.46,1268,1333,1409,1419,58,77.7,60.3,53.2,168,407,434,427,116,82,83,54
664,1.8014,1397,1343,1375,1365,71,82.6,63.5,60.9,162,502,554,547,167,124,107,85
665,2.4871,1598,1475,1447,1414,99.2,89.8,69.2,70.5,132,432,527,526,153,150,127,113
666,1.3371,1221,1405,1371,1396,38,73.3,59.6,56.7,118,254,298,307,97,63,62,44
667,0.92175,1213,1340,1305,1364,45.8,68.4,53.1,44.4,159,274,302,309,92,68,53,58
668,1.4382e+05,1285,1327,1364,1373,62,76.9,57.1,51.6,167,386,426,409,110,66,65,47
669,0.5465,1441,1354,1356,1346,72.3,83,64.1,61.2,157,483,555,537,170,133,101,102
670,0.43832,1234,1403,1439,1469,41.1,65.5,46.9,50.8,118,254,298,307,116,62,54,53
671,0.2998,1226,1350,1329,1361,45.2,60.6,44,43.1,159,274,302,309,87,77,61,62
672,0.22741,1331,1344,1329,1352,72,68.3,55.4,54.5,167,386,426,409,108,73,67,58
673,0.24463,1464,1390,1377,1378,87.5,75.1,68.4,68.9,157,483,555,537,177,142,127,113
674,2.8219,1441,1695,1868,1677,61.4,100.5,98.6,97.9,146,184,205,199,70,146,158,148
675,0.56669,1263,1479,1552,1449,48.6,64,58.3,62.8,161,210,260,256,106,37,30,27
676,0.32161,1210,1457,1495,1489,46.1,51.6,48.8,53.8,177,232,287,283,128,141,103,100
677,0.79449,1202,1418,1458,1422,48.8,49.9,49,53,158,276,307,286,95,105,82,95
678,0.2537,1262,1367,1388,1283,56.7,48.8,50.4,51.6,165,273,323,303,119,90,79,74
679,0.17148,1548,1511,1441,1320,81.6,63.6,66.8,70.4,153,309,406,397,183,98,101,85
680,1.4084,1443,1658,1688,1691,54.6,84.5,96.4,100,149,250,295,280,53,127,114,138
681,0.38614,1313,1490,1516,1489,42.1,65.8,63.9,80.1,165,273,342,344,110,40,19,17
682,0.63426,1236,1458,1435,1467,42.3,51.8,53.5,62.5,176,296,370,373,123,132,116,103
683,1.5966,1208,1402,1389,1422,42.9,50.3,54,62.3,165,333,382,361,81,103,101,88
684,1.107,1261,1374,1358,1341,45.5,52.5,55.2,64.8,173,373,454,424,129,92,101,74
685,0.70229,1490,1522,1476,1425,66.5,79,73.9,78.8,169,549,640,623,183,115,109,84
686,0.88432,1547,1594,1541,1514,75.1,97.2,86.7,86.1,179,632,700,674,191,196,174,149
687,1.4405,1560,1607,1569,1504,76,110.1,94,88.4,176,446,504,495,191,165,155,124
688,15.663,1432,1643,1664,1727,50.6,63.6,82.2,92.6,149,250,295,280,47,107,109,112
689,0.99822,1325,1494,1494,1527,39.3,56,64.8,80.7,165,273,342,344,124,49,39,26
690,1.3119,1225,1404,1393,1426,40.5,55.2,59.2,72.8,176,296,370,373,122,119,136,109
691,2.7586,1200,1326,1345,1392,42.7,53.2,56.8,74.2,165,333,382,361,92,100,109,86
692,2.2994,1255,1318,1336,1367,45.2,54.1,55.3,76.8,173,373,454,424,162,94,94,75
693,2.211,1443,1480,1473,1492,63.5,75.1,73.6,80.4,169,549,640,623,200,144,121,92
694,2.3055,1482,1529,1500,1514,75.1,87,86.6,82.5,179,632,700,674,196,176,149,139
695,2.4993,1502,1533,1499,1478,78.7,92.9,92.9,84.1,176,446,504,495,194,170,144,134
696,543.9,1404,1618,1640,1824,47.4,58,71.6,82.3,141,273,321,308,59,94,100,86
697,2.3559,1337,1492,1479,1542,39.5,50.6,62.5,71.6,153,270,342,345,132,71,67,37
698,1.7822,1210,1352,1356,1387,41.3,57.4,61.7,73.7,155,312,369,379,107,115,108,99
699,2.639,1192,1267,1305,1353,45.3,55.4,57.4,79.6,163,368,404,405,100,95,73,70
700,1.9796,1257,1272,1323,1373,51.1,53.7,55.2,85.6,162,464,537,524,195,101,91,80
701,2.2035,1412,1452,1486,1517,65.6,65.6,71.5,80.5,161,676,745,729,228,163,160,129
702,13.103,1435,1485,1487,1521,75.8,72.8,84.6,78.3,171,583,648,643,216,175,183,153
703,1.5092,1460,1489,1470,1483,83.6,77.3,91,79.9,168,440,549,545,203,177,172,152
704,9.1045,1990,2175,2360,2478,105,253,219.3,121.2,156,215,246,240,141,144,127,152
705,2158.5,1370,1513,1554,1631,44.6,72.8,68.7,71.7,141,273,321,308,54,79,50,64
706,2.417,1342,1485,1458,1476,44.4,54.6,55.9,59.7,153,270,342,345,129,83,61,47
707,1.747,1197,1322,1312,1320,49.1,55.4,62.8,59.9,155,312,369,379,87,106,95,96
708,1.7349,1201,1252,1254,1285,51.4,58.5,63.1,69,163,368,404,405,94,88,70,59
709,1.4889,1288,1292,1305,1350,60.5,61.4,63.8,80.1,162,464,537,524,213,123,113,90
710,0.88844,1437,1467,1506,1541,79.7,71.4,75.1,83.9,161,676,745,729,225,187,175,145
711,2.6783,1444,1482,1499,1545,77.9,78.4,80,81.3,171,583,648,643,211,175,169,138
712,1.2762,1465,1492,1476,1522,78.4,84.6,81.9,83.8,168,440,549,545,200,179,160,133
713,4.4812,2011,2147,2353,2399,93.1,176.6,179.9,129.4,143,226,269,274,100,137,118,152
714,3.3022,1393,1497,1554,1562,43.4,66.6,66.7,67.9,123,286,325,332,56,71,39,67
715,1.6395,1363,1501,1487,1446,43.4,52,55.8,58,154,244,313,325,125,97,76,62
716,1.3899,1198,1342,1332,1328,51.2,54.8,65.9,58.2,153,307,339,357,88,107,106,96
717,1.2354,1219,1278,1268,1295,53.5,63.4,69.9,64.9,162,440,476,485,119,103,89,69
718,0.72705,1322,1328,1312,1351,60.3,73.2,73.2,74.6,155,547,619,622,205,165,134,109
719,0.54984,1484,1488,1500,1538,85.3,89.7,81.5,87.6,157,530,618,618,202,206,180,147
720,3.6149,2020,2176,2366,2369,83.4,120.8,128.2,138.9,143,226,269,274,82,127,144,134
721,3.1229,1417,1502,1562,1533,42.9,55.8,62,63,123,286,325,332,70,68,77,63
722,4.9216,1384,1509,1530,1451,41.3,49.1,55.8,55.5,154,244,313,325,101,93,89,59
723,2.0449,1203,1365,1395,1375,51.9,58,66.9,58.9,153,307,339,357,100,90,74,88
724,1.4895,1242,1309,1319,1337,58,70.1,72.4,63.1,162,440,476,485,125,99,81,87
725,4.0146,1651,2206,2282,2327,73.8,134.1,125.6,155.9,136,223,239,246,71,107,132,113
726,5.9535,1325,1460,1446,1474,43.3,61.2,61.5,55.2,108,276,300,323,64,54,69,54
727,2.944,1322,1410,1446,1457,46.2,60.6,57.6,47,145,255,302,318,89,65,42,48
728,1.7878,1246,1356,1451,1451,54.7,72.5,63,56.6,162,298,328,331,97,79,62,74
729,1.0416,1337,1341,1390,1386,69.1,79.8,65.3,62.5,163,500,551,545,118,87,79,85
730,2.213,1252,1421,1377,1421,41.1,71.4,63,56.3,108,276,300,323,66,54,39,48
731,4.5613,1255,1354,1355,1411,47.7,67.9,56.7,43.9,145,255,302,318,105,54,22,40
732,6.0248,1268,1333,1409,1419,58,77.7,60.3,53.2,162,298,328,331,96,77,79,59
733,1.372,1397,1343,1375,1365,71,82.6,63.5,60.9,163,500,551,545,141,95,94,74
